BYHID,BYSID,BYSCLASS,F1H01001,F1H01002,F1H01003,F1H01004,F1H01005,F1H01006,F1H01007,F1H01008,F1H02001,F1H02002,F1H02003,F1H02004,F1H02005C,F1H02006,F1H03001,F1H03002,F1H03003,F1H03004,F1H03005C,F1H03006,F1H04001,F1H04002,F1H04003,F1H04004,F1H04005,F1H05001,F1H05002,F1H05003,F1H06001,F1H06002,F1H06003
62981,6298,3,1001,2,-5,-5,-5,-5,-5,-5,2001,1,2,150,1450,2,-4,-5,-5,-5,-5,-5,150,-2,5000,2,-5,150,0,0,1,1,1
62991,6299,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,300,0930,2,2002,2,-5,-5,-5,2,300,100,30000,2,-5,100,0,0,1,1,2
63001,6300,3,1002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,1002,2,-5,-5,-5,2,35,0,500,2,-5,35,0,0,2,1,4
63021,6302,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,70,1623,2,2002,1,2,50,1330,2,150,0,-2,1,15000,100,20,0,1,1,4
63031,6303,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,180,1650,1,2002,1,1,120,1583,1,300,100,7000,2,-5,200,80,60,1,2,1
63041,6304,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,500,0121,2,2002,2,-5,-5,-5,2,500,50,30000,2,-5,300,95,60,1,1,2
63051,6305,3,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,2,-5,-5,-5,2,0,0,-2,2,-5,200,-4,-4,1,1,2
63081,6308,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,90,2321,1,2002,1,5,-5,2321,1,90,0,3000,1,2000,100,0,0,1,1,4
63091,6309,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,120,2323,1,2002,1,5,-5,2323,2,120,0,5000,1,-2,120,0,0,1,1,4
63101,6310,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,250,1031,2,2002,1,4,100,1031,2,350,40,3000,2,-5,300,100,100,2,2,1
63111,6311,3,3001,2,-5,-5,-5,-5,-5,-5,2001,1,1,500,2410,2,2002,1,4,100,1031,2,600,60,-2,2,-5,500,60,60,1,1,2
63121,6312,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,80,2321,1,2002,1,5,-5,2321,2,80,0,50,2,-5,80,0,0,1,1,4
63131,6313,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,500,0141,2,2002,2,-5,-5,-5,2,500,100,1500,1,-3,400,115,100,1,3,1
63141,6314,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,0931,1,2002,1,2,300,0332,1,500,50,9000,2,-5,200,40,40,1,2,1
63151,6315,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,0226,1,2002,1,1,200,0640,1,500,-3,-3,2,-5,-3,150,100,1,1,1
63161,6316,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,0141,1,2002,1,2,50,1330,2,250,50,4000,1,1500,200,0,0,1,2,2
63171,6317,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,0225,1,2002,2,-5,-5,-5,2,250,40,3000,1,3000,210,45,45,1,2,3
63181,6318,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,150,0932,2,2002,2,-5,-5,-5,2,150,0,5000,2,-5,150,55,35,1,1,3
63191,6319,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,0142,2,2002,2,-5,-5,-5,2,200,20,45000,1,10000,200,0,0,1,1,1
63201,6320,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,1031,2,2002,1,5,-5,0220,2,200,100,4000,2,-5,100,0,0,1,1,3
63211,6321,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,400,0123,1,2002,2,-5,-5,-5,2,400,200,60000,2,-5,200,25,25,1,1,2
63221,6322,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,0411,2,2002,1,1,100,0131,2,400,30,10000,1,-2,300,60,0,1,1,3
63231,6323,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,400,0153,2,2002,2,-5,-5,-5,2,400,0,10000,2,-5,400,0,0,1,1,3
63241,6324,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,-3,0156,1,2002,1,5,-5,0156,2,-3,50,10000,2,-5,200,40,40,1,2,1
63261,6326,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,400,0142,2,2002,1,3,300,0154,2,700,200,100000,2,-5,500,20,-4,1,1,2
63271,6327,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,170,1490,2,2002,2,-5,-5,-5,2,170,0,-2,1,2000,100,-4,-4,1,1,2
63281,6328,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,1832,2,2002,2,-5,-5,-5,2,200,30,12000,2,-5,100,0,0,1,1,3
63291,6329,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,360,0451,2,2002,1,2,80,1261,2,440,60,10000,1,10000,300,100,100,1,1,3
63301,6330,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,170,2321,2,2002,1,4,170,2321,2,170,0,10000,1,5000,200,0,0,1,1,4
63321,6332,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,450,0220,1,2002,2,-5,-5,-5,2,450,20,75000,1,10000,700,300,120,1,1,3
63331,6333,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,0227,2,2002,2,-5,-5,-5,2,250,50,5000,2,-5,80,20,20,1,1,3
63341,6334,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,100,1032,2,2002,2,-5,-5,-5,2,100,0,0,1,50000,-2,-4,-4,2,3,2
63351,6335,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,350,-3,2,2002,2,-5,-5,-5,2,350,150,-3,2,-5,200,-4,-4,1,2,3
63361,6336,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,300,0156,2,2002,1,5,-5,1045,1,300,0,10000,1,6000,200,0,0,1,1,4
63371,6337,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,0227,1,2002,1,1,250,0227,1,500,250,25000,1,3000,250,0,0,1,1,3
63381,6338,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,0931,2,-4,-5,-5,-5,-5,-5,150,0,5000,1,2000,150,0,0,1,1,3
63391,6339,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,1650,2,2002,1,4,50,1031,1,350,80,30000,2,-5,270,20,0,1,1,3
63401,6340,3,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,1,2002,1,1,300,0452,1,300,0,20000,2,-5,500,-3,0,1,1,3
63421,6342,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,50,0141,2,2002,1,4,150,1212,2,200,40,15000,1,20000,230,0,0,1,1,4
63431,6343,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,500,0331,1,2002,2,-5,-5,-5,2,500,200,50000,2,-5,300,0,0,1,1,3
63441,6344,3,2002,1,1,1,-5,-5,-5,-5,2001,1,4,0,2321,2,2002,2,-5,-5,-5,2,0,0,4000,1,8000,250,0,0,1,1,3
63451,6345,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,1133,1,2002,1,3,0,1031,1,150,10,5000,1,2000,150,0,0,1,1,3
63471,6347,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,-2,2323,1,2002,1,4,-2,0252,2,-2,-3,-2,2,-5,150,-4,-4,1,1,4
63481,6348,3,1002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,1002,2,-5,-5,-5,2,35,0,0,1,500,35,0,0,2,4,4
63491,6349,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,0,0156,1,2002,1,5,-5,1045,1,0,70,50000,1,25000,300,50,50,1,1,1
63511,6351,3,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,1,180,0224,2,180,0,6000,2,-5,180,20,0,1,1,2
63531,6353,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,9999,1,2002,1,1,80,2271,2,480,200,15000,2,-5,300,100,50,1,1,1
63541,6354,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,160,0932,1,2002,1,2,100,1332,2,260,0,22000,1,10000,300,45,0,1,1,3
63551,6355,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,300,1031,2,2002,2,-5,-5,-5,2,300,0,20000,1,5000,300,40,40,1,1,3
63561,6356,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,300,2325,1,2002,1,5,-5,2325,2,300,0,-3,1,20000,300,0,0,1,1,4
63571,6357,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,200,0141,2,2002,1,2,100,1849,2,300,50,-3,2,-5,250,-4,-4,1,2,1
63581,6358,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,400,9999,1,2002,2,-5,-5,-5,2,400,10,-3,1,-3,250,100,0,1,1,1
63591,6359,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,350,1031,2,2002,2,-5,-5,-5,2,350,100,40000,2,-5,300,-4,-4,1,1,3
63601,6360,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,-2,0142,2,2002,1,5,-5,0142,2,-2,0,-2,2,-5,200,40,40,1,1,2
63611,6361,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,2410,2,2002,1,1,150,0332,1,450,100,10000,2,-5,450,120,50,1,1,3
63631,6363,3,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,1,450,1232,1,450,150,10000,2,-5,300,50,50,1,4,1
63641,6364,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,-3,0220,2,2002,2,-5,-5,-5,2,-3,-3,-3,-3,-5,-3,-3,0,1,1,1
63651,6365,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,1450,2,2002,1,2,200,1041,1,400,100,15000,2,-5,300,70,70,1,1,2
63661,6366,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,-3,1582,2,2002,2,-5,-5,-5,2,-3,0,-2,2,-5,-2,-4,-4,1,1,2
63671,6367,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,0220,1,2002,2,-5,-5,-5,2,250,0,-3,-3,-5,200,40,40,1,1,2
63681,6368,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,400,0220,2,2002,1,3,400,0630,2,800,200,50000,2,-5,500,100,50,1,1,2
63691,6369,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,230,1650,1,2002,2,-5,-5,-5,2,230,80,5000,1,1000,150,50,20,1,1,4
63701,6370,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,1460,2,2002,1,2,100,1032,2,300,30,10000,2,-5,270,20,20,1,1,1
63711,6371,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,0220,2,2002,2,-5,-5,-5,2,350,100,-2,2,-5,250,20,-4,1,1,2
63721,6372,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,400,0532,2,2002,1,1,100,2271,2,500,25,20000,1,10000,470,200,20,1,1,3
63731,6373,3,2002,1,1,1,-5,-5,-5,-5,2001,1,4,330,2323,1,2002,1,4,0,2323,1,330,40,20000,1,5000,300,0,0,1,1,4
63741,6374,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,2128,2,2002,2,-5,-5,-5,2,250,50,10000,2,-5,200,30,0,1,2,3
63751,6375,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,240,0220,1,2002,1,2,60,1032,1,300,0,20000,1,2000,300,30,0,1,1,3
63761,6376,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,0531,1,2002,1,2,100,2271,2,350,150,8500,2,-5,200,48,0,2,2,1
63771,6377,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,0215,2,2002,1,1,300,1031,1,400,150,25000,2,-5,250,60,50,1,2,3
63781,6378,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,0934,2,2002,1,2,-2,-2,2,220,30,5000,1,3000,200,0,0,1,1,2
63801,6380,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,400,2229,1,2002,2,-5,-5,-5,2,400,130,30000,2,-5,270,30,0,1,2,3
63811,6381,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,-3,0141,1,2002,2,-5,-5,-5,2,-3,0,35000,2,-5,-3,40,0,1,1,1
63821,6382,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,30,2320,1,2002,1,2,70,1683,2,100,2,5000,1,2000,98,-4,-4,1,1,4
63831,6383,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,400,0251,1,2002,1,2,100,0721,1,500,200,60000,1,5000,300,0,0,1,1,1
63841,6384,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,150,1533,2,2002,2,-5,-5,-5,2,150,10,1000,2,-5,140,15,0,1,3,4
63851,6385,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,200,0142,2,2002,1,1,100,2271,2,300,70,7000,2,-5,230,40,40,1,1,2
63861,6386,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,600,0432,2,2002,1,1,500,0131,2,1100,500,40000,2,-5,500,40,-4,1,1,2
63871,6387,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,-3,0121,2,2002,2,-5,-5,-5,2,-3,200,-3,2,-5,150,30,30,1,1,2
63881,6388,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,100,1650,2,2002,1,1,80,1841,2,180,20,3000,2,-5,160,0,0,1,1,4
63891,6389,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,-2,0227,2,2002,1,1,100,0220,2,-2,0,-2,2,-5,-2,-4,-4,1,1,2
63901,6390,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,100,0931,1,2002,1,1,70,2271,2,170,0,13000,1,2000,170,30,0,1,1,3
63911,6391,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,130,1111,2,2002,1,2,120,1332,2,250,30,1500,1,6000,220,30,30,1,2,2
63921,6392,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,350,1013,2,2002,1,1,300,1221,2,650,-2,-3,2,-5,600,100,50,1,1,3
63931,6393,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,400,0224,1,2002,2,-5,-5,-5,2,400,100,20000,2,-5,300,18,18,1,1,3
63941,6394,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,4,400,0156,2,2002,1,5,-5,0156,2,400,200,100000,2,-5,200,80,80,2,1,3
63951,6395,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,100,1650,-2,2002,1,2,40,1330,2,140,0,3000,1,-3,140,0,0,1,2,3
63961,6396,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,250,1031,2,2002,1,2,60,2271,2,300,0,-2,2,-5,300,100,100,1,1,1
63971,6397,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,250,1031,2,2002,1,5,-5,1031,2,250,0,8000,1,4000,250,0,0,1,1,3
63991,6399,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,230,0220,1,2002,2,-5,-5,-5,2,230,50,-2,2,-5,180,0,0,1,3,2
64001,6400,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,0934,2,2002,2,-5,-5,-5,2,200,20,6000,1,3000,180,10,0,1,1,4
64011,6401,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,150,1832,2,2002,1,1,80,1310,2,300,50,25000,2,-5,-2,-4,0,2,1,2
64021,6402,3,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,1,90,1311,1,90,0,3500,2,-5,120,0,0,1,1,4
64031,6403,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,2,50,1490,2,-4,-5,-5,-5,-5,-5,150,0,-3,-3,-5,100,0,0,1,1,4
64041,6404,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,1031,2,2002,1,3,200,0156,2,400,0,-3,2,-5,300,20,0,1,1,3
64051,6405,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,500,0142,2,2002,1,5,-5,0142,2,500,150,110000,1,-3,300,40,0,1,1,3
64061,6406,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,400,0228,2,2002,1,1,100,0220,2,500,250,3000,2,-5,250,0,0,1,1,3
64071,6407,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,170,0931,1,2002,2,-5,-5,-5,2,170,0,3500,1,1500,280,0,0,2,1,3
64091,6409,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,150,0142,2,2002,1,2,150,1330,2,300,50,15000,1,2000,250,130,100,1,1,1
64101,6410,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,-3,-3,2,2002,2,-5,-5,-5,2,-3,0,-3,-3,-5,-3,-3,-3,1,-3,1
64111,6411,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,450,0155,1,2002,1,2,100,2271,1,550,200,40000,2,-5,300,40,20,1,1,1
64131,6413,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,0227,2,2002,1,2,80,0721,2,330,60,15000,1,8000,200,0,0,1,1,3
64141,6414,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,300,0156,2,2002,1,5,-5,0156,2,300,70,8500,2,-5,250,20,20,1,1,3
64151,6415,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,100,0225,1,2002,1,2,60,1331,2,160,0,3500,1,4500,160,0,0,2,3,3
64161,6416,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,1931,2,2002,2,-5,-5,-5,2,250,-2,-2,2,-5,-2,0,0,1,1,1
64171,6417,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,0227,2,2002,1,1,100,1723,2,400,0,20000,2,-5,300,20,-4,1,1,2
64181,6418,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,1920,1,2002,2,-5,-5,-5,2,200,0,-2,2,-5,200,50,30,1,1,2
64191,6419,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,2,100,1490,2,2002,1,1,100,-3,2,200,0,5000,1,3000,200,-4,-4,1,1,3
64201,6420,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,30,1490,2,2002,1,4,80,0156,2,110,0,9000,1,10000,100,0,0,1,1,3
64211,6421,3,2001,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,2,100,2271,2,-3,0,7000,1,-3,100,-4,-4,1,1,2
64221,6422,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,450,0142,2,2002,2,-5,-5,-5,2,450,100,90000,2,-5,350,50,50,1,1,1
64231,6423,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,0451,1,2002,1,2,40,1970,2,240,0,7000,2,-5,240,0,0,1,1,3
64241,6424,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,150,0228,2,2002,2,-5,-5,-5,2,150,0,6000,2,-5,150,25,-4,1,1,3
64251,6425,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,200,0142,1,2002,2,-5,-5,-5,2,200,0,20000,1,10000,150,100,0,1,2,1
64261,6426,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,400,0220,2,2002,1,1,200,2028,2,600,-2,-3,2,-5,200,0,0,1,1,2
64271,6427,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,800,0432,1,2002,2,-5,-5,-5,2,800,200,40000,2,-5,500,60,60,1,1,1
64291,6429,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,200,1020,2,2002,1,4,100,1031,2,300,40,-3,1,-3,300,20,0,1,1,3
64301,6430,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,-3,0112,2,2002,2,-5,-5,-5,2,-3,-3,-3,2,-5,400,0,0,1,1,1
64311,6431,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,270,0129,2,2002,1,3,350,0135,2,620,250,70000,2,-5,450,70,0,1,1,3
64331,6433,3,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,2,50,1330,2,50,0,22000,2,-5,50,0,0,1,1,2
64341,6434,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,250,0154,1,2002,2,-5,-5,-5,2,250,0,5000,1,400,230,0,0,1,3,4
64351,6435,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,1820,2,2002,1,2,80,1330,2,330,0,12000,1,3000,330,0,0,1,1,2
64361,6436,3,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,2,65,1841,2,65,0,160,1,700,65,0,0,2,3,2
64371,6437,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,180,1583,2,2002,1,4,100,1845,2,300,0,-2,2,-5,300,-4,-4,1,1,1
64391,6439,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,350,0531,1,2002,2,-5,-5,-5,2,350,50,20000,2,-5,300,30,-4,1,1,3
64401,6440,3,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,1,250,0227,2,250,0,20000,2,-5,250,20,0,1,1,3
64411,6441,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,130,1583,2,2002,1,2,130,0332,1,260,50,4500,1,-3,100,0,0,2,1,2
64421,6442,3,2002,2,-5,-5,-5,-5,-5,-5,-4,-5,-5,-5,-5,-5,2002,1,1,80,1330,1,80,0,1000,2,-5,80,0,0,1,3,2
64431,6443,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,-2,1411,2,2002,1,1,-2,0214,2,-2,-2,-2,2,-5,-2,76,60,1,1,2
64441,6444,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,250,0154,2,2002,2,-5,-5,-5,2,250,40,5000,1,2000,230,10,0,1,1,2
64451,6445,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,3,500,0121,2,2002,1,1,90,1031,1,590,150,50000,1,20000,200,80,0,1,1,3
64461,6446,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,1000,-3,1,2002,2,-5,-5,-5,2,1000,300,-3,2,-5,-2,60,0,1,1,1
64471,6447,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,0142,2,2002,1,5,-5,0142,2,150,0,-2,1,3000,150,-4,-4,1,1,2
64481,6448,3,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,2,-5,-5,-5,2,0,0,-2,2,-5,-3,-4,-4,2,1,3
64491,6449,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,300,0141,1,2002,2,-5,-5,-5,1,300,20,12000,1,3500,280,35,35,1,1,1
64501,6450,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,1650,1,2002,2,-5,-5,-5,2,300,0,14000,2,-5,200,0,0,1,1,2
64511,6451,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,2222,2,2002,2,-5,-5,-5,2,350,50,10000,2,-5,300,0,0,1,1,3
64521,6452,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,230,0931,2,2002,1,1,130,1045,1,360,80,18000,1,2500,230,0,0,1,1,4
64531,6453,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,1000,0129,2,2002,2,-5,-5,-5,2,1000,500,-2,2,-5,500,40,40,1,1,1
64541,6454,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,300,-3,2,2002,2,-5,-5,-5,2,300,-3,-3,-3,-5,300,0,0,1,1,1
64561,6456,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,200,0227,2,2002,2,-5,-5,-5,2,200,30,-2,2,-5,150,40,40,1,1,2
64571,6457,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,150,2325,1,2002,1,5,-5,2325,2,150,0,15000,1,5000,150,-4,-4,2,1,4
64581,6458,3,3001,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,0411,2,2002,2,-5,-5,-5,2,250,15,40000,2,-5,200,50,50,1,1,3
64591,6459,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,-3,0122,2,2002,1,1,-3,0160,2,-3,-2,-3,2,-5,-2,110,20,1,1,1
64601,6460,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,400,1962,2,2002,2,-5,-5,-5,2,400,100,25000,2,-5,250,0,0,1,1,3
64611,6461,3,2002,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,1,300,9999,1,300,15,8000,2,-5,200,30,0,1,1,1
64621,6462,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,2,50,1490,1,2002,1,1,100,0721,2,150,4,5000,1,1000,146,-4,-4,1,1,4
64631,6463,3,2001,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,-2,-5,-5,-5,-2,-2,-2,0,-3,-5,-2,-2,-2,1,2,3
64641,6464,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,300,0227,2,2002,2,-5,-5,-5,2,450,130,20000,1,4000,300,0,0,1,1,2
64651,6465,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,-2,1031,2,2002,1,1,300,0640,1,-2,150,13000,1,1000,300,180,40,1,1,2
64661,6466,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,600,0142,1,2002,1,1,250,0221,1,850,200,50000,2,-5,400,0,0,1,1,3
64671,6467,3,2001,2,-5,-5,-5,-5,-5,-5,2001,2,-5,-5,-5,2,2002,1,2,60,1330,2,60,0,2500,2,-5,60,10,-4,1,2,4
64681,6468,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,250,0220,2,2002,1,2,300,1032,2,550,50,15000,1,2500,200,10,-4,1,1,2
64691,6469,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,400,1031,2,2002,1,5,-5,0220,2,400,100,-2,2,-5,250,-4,-4,1,1,2
64701,6470,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,350,0921,1,2002,2,-5,-5,-5,2,350,40,15000,1,400,300,150,100,1,1,1
64721,6472,3,2001,2,-5,-5,-5,-5,-5,-5,2001,1,1,850,0112,1,2002,2,-5,-5,-5,2,1200,450,200000,2,-5,400,0,0,1,1,3
64741,6474,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,4,-3,0934,2,2002,1,-3,-3,-3,2,-3,100,-3,1,-3,-3,150,0,1,1,1
64751,6475,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,180,0932,1,2002,2,-5,-5,-5,2,180,20,4000,1,1500,160,50,30,1,1,3
64761,6476,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,-3,0121,2,2002,2,-5,-5,-5,2,-3,-3,60000,2,-5,300,100,0,1,1,1
64771,6477,3,3001,2,-5,-5,-5,-5,-5,-5,2001,1,4,350,1031,2,2002,2,-5,-5,-5,2,350,-2,-2,2,-5,250,-4,0,1,1,2
64781,6478,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,1,-3,2271,2,2002,1,2,-3,2271,2,-3,-3,-3,2,-5,-3,-4,-4,1,1,4
64791,6479,3,2002,2,-5,-5,-5,-5,-5,-5,2001,1,3,200,1312,2,2002,1,2,70,1031,2,270,0,-2,1,6500,270,15,0,1,1,3
