BYSID,Influence_cate,Influence_cate_one,Feeling_cate,consideration_cate,Intuition_cate,Sensing_cate,GENDER,jobselect1st,jobselect2nd,jobSuccess,careerMaturity_cate,selfConcept_cate,lifeSelfConfidence_cate,emotionalStability_cate,schLecSatisfi_cate,schFacilSatisfi_cate,teacherRel_cate,careerInfo_cate,selfUnderstanding_cate,careerSelfEfficacy_cate,liberalArts_cate,naturalSciences_cate,foreignLanguage_cate,physical_cate,faAttention_cate,moAttention_cate,BYS22001,BYS22002,BYS23002,BYS23003,BYS23004,BYS04008,BYS04009,sch_code,AT_05,club,father_job,col_major,h_major,col_major,LN_house_income,house_income_cat,J007C
2279,1,0,1,1,2,1,2,1,2,1,2,3,3,2,2,2,2,3,2,3,2,2,2,3,3,4,2,3,1,2,2,6,3,4,0,0,4,0,5,0,5.686975356,3,1
2280,2,1,0,1,1,1,2,1,2,1,3,4,4,1,3,4,1,2,3,3,3,4,3,3,3,4,2,6,1,7,3,3,1,8,1,0,4,2,1,2,5.857933154,4,1
2281,1,0,0,2,1,1,1,2,1,1,2,3,2,1,3,3,1,3,2,1,2,5,3,1,4,4,1,2,2,1,4,4,1,9,2,0,5,4,2,4,5.579729826,3,2
2283,1,0,1,1,2,1,1,2,2,1,3,2,2,2,3,2,1,5,3,3,3,3,3,3,3,4,8,1,6,9,3,4,5,9,2,0,1,5,2,5,5.501258211,3,4
2286,2,1,0,2,1,1,1,1,1,1,3,3,2,1,2,2,1,2,3,4,3,3,2,4,4,4,6,2,1,4,2,4,1,10,1,0,0,4,1,4,4.317488114,1,1
2288,1,0,1,1,1,2,1,1,1,1,3,2,2,1,3,3,1,3,3,3,2,3,2,3,3,3,1,2,1,4,4,4,5,9,0,0,1,5,1,5,6.098074282,4,4
2290,1,0,2,1,1,1,1,1,2,1,2,2,1,2,2,2,1,3,3,1,3,1,5,3,2,3,2,10,1,3,2,4,1,4,3,0,4,4,5,4,5.857933154,4,2
2292,1,0,2,2,2,1,2,1,2,1,3,2,2,1,2,2,1,3,3,3,3,3,3,3,4,3,2,3,1,2,2,6,9,2,0,0,1,0,5,0,5.703782475,3,4
2294,1,0,1,1,1,1,2,1,2,1,3,3,3,1,4,4,1,3,4,3,4,3,5,5,4,4,1,2,1,2,2,4,5,10,1,0,4,2,1,2,6.109247583,4,2
2295,1,0,0,1,1,1,1,1,2,1,2,2,2,1,4,3,1,3,2,2,3,3,2,4,3,3,6,3,1,2,4,4,1,8,1,3,4,2,1,2,4.976733742,2,3
2296,1,0,1,2,1,1,1,1,2,1,3,4,3,2,2,2,1,3,3,3,4,3,3,3,3,3,4,1,1,2,2,4,1,8,2,30,1,5,2,5,6.204557763,4,1
2297,1,0,1,1,2,1,2,1,1,1,3,3,2,1,3,2,1,3,3,3,3,2,2,3,3,4,2,1,1,4,2,4,2,8,1,2,1,1,1,1,5.634789603,3,3
2298,2,1,1,1,1,1,1,1,1,1,4,3,2,3,3,2,1,4,4,4,4,4,4,4,3,3,1,8,1,5,2,4,1,8,0,0,1,4,2,4,5.857933154,4,2
2305,1,0,1,2,1,1,1,2,1,1,3,2,3,1,2,2,2,3,3,3,2,2,2,3,3,3,2,3,2,4,3,4,5,4,0,0,5,0,5,0,4.553876892,1,4
2309,1,0,1,2,1,2,1,1,1,1,3,2,2,2,3,3,1,3,3,3,2,2,2,2,4,4,1,6,1,4,2,4,5,4,0,0,1,4,5,4,5.272999559,2,4
2310,1,0,1,2,2,2,1,1,2,1,2,2,1,1,3,3,1,2,2,3,2,2,2,3,3,3,1,8,1,7,2,4,6,4,3,0,4,0,5,0,5.298317367,2,4
2311,1,0,1,1,1,1,1,2,1,2,2,2,2,2,2,2,1,3,2,3,2,3,2,4,3,3,1,3,2,1,7,4,3,2,0,0,4,4,5,4,5.521460918,3,4
2313,1,0,1,1,1,2,1,1,1,1,3,2,1,2,2,4,1,3,3,4,2,4,1,3,3,4,2,6,1,4,2,4,6,9,0,15,1,4,2,4,5.686975356,3,1
2315,2,1,1,2,1,2,2,1,1,1,2,3,3,2,3,3,1,2,2,2,3,3,3,4,3,4,1,8,1,4,4,3,2,10,1,0,5,5,1,5,5.37815,3,1
2316,2,1,2,2,2,2,1,1,1,1,3,3,4,1,3,3,1,2,3,4,3,2,2,4,3,4,1,10,1,8,2,8,4,8,1,26,4,1,1,1,5.192956851,2,3
2321,1,0,1,1,1,1,2,1,1,1,4,4,4,1,3,2,1,3,4,4,3,2,2,5,4,4,2,10,1,5,2,6,5,0,1,21,1,0,5,0,5.272999559,2,1
2326,1,0,0,1,1,1,1,1,1,1,1,2,1,2,2,2,1,3,1,1,3,2,3,1,3,4,8,2,1,8,2,4,1,8,1,0,3,4,1,4,4.976733742,2,2
2327,1,0,1,1,1,1,2,1,2,1,3,3,3,2,3,3,1,1,3,3,3,2,4,2,3,4,2,8,1,6,2,9,6,10,0,0,2,0,1,0,5.501258211,3,2
2329,3,1,2,2,1,1,1,1,2,2,3,3,3,1,3,2,1,3,3,3,3,4,4,3,3,4,5,1,4,2,8,4,1,10,0,0,1,2,1,2,5.634789603,3,3
2331,1,0,1,1,1,1,1,1,2,1,2,2,2,2,3,3,1,3,2,2,2,2,2,2,3,3,1,8,1,7,2,4,3,0,0,0,5,4,5,4,5.686975356,3,1
2332,2,1,0,2,2,1,2,1,2,1,4,3,4,2,2,2,1,3,4,4,2,4,2,3,3,4,1,6,1,3,4,9,5,9,2,0,1,5,2,5,5.501258211,3,4
2335,2,1,1,1,1,1,1,1,1,1,3,2,2,1,3,3,2,2,3,3,2,2,2,3,3,3,1,8,5,1,2,4,2,4,0,0,4,0,5,0,5.703782475,3,2
2337,1,0,1,1,1,2,2,1,2,1,4,3,3,1,3,3,1,4,4,4,3,3,2,4,3,3,2,6,1,6,2,3,4,2,3,0,4,2,5,2,5.247024072,2,2
2342,1,0,2,1,2,1,2,1,1,1,3,3,3,2,3,2,1,2,3,3,2,2,2,1,3,3,7,2,1,4,4,6,3,4,3,0,4,0,5,0,5.768320996,4,1
2347,1,0,1,2,1,1,1,1,2,1,2,3,3,1,3,2,1,3,3,2,3,3,3,3,3,4,8,6,1,3,2,4,5,9,1,0,5,2,1,2,5.272999559,2,2
2349,2,1,1,1,1,1,2,1,1,1,3,3,3,1,2,2,1,3,3,3,3,1,3,4,3,4,2,1,1,8,2,6,3,8,1,11,2,2,1,2,5.686975356,3,2
2351,2,1,0,1,2,2,1,2,1,1,3,3,3,2,3,2,1,4,3,3,2,2,2,5,3,4,3,2,6,1,4,4,5,7,0,15,1,4,0,4,5.978885765,4,4
2354,1,0,0,1,1,1,2,1,2,1,2,3,2,1,2,2,2,3,2,2,2,2,2,4,3,3,1,8,1,2,2,1,6,10,0,0,4,3,1,3,5.521460918,3,3
2355,1,0,1,1,1,2,2,1,2,1,3,3,2,1,3,3,1,2,3,3,3,3,4,1,3,3,8,9,1,6,2,5,6,10,1,0,3,2,1,2,5.501258211,3,1
2356,1,0,1,1,1,1,2,1,2,1,3,3,3,2,3,3,1,3,3,3,2,2,2,3,4,4,2,8,1,3,2,3,1,10,1,5,5,5,1,5,5.298317367,2,4
2357,2,1,2,2,1,1,2,1,2,1,2,3,3,2,3,2,1,2,3,2,3,3,2,4,4,4,1,2,1,2,2,5,4,3,3,0,4,0,5,0,5.459585514,3,1
2361,1,0,1,1,1,1,1,2,2,1,3,3,3,2,2,2,1,3,4,2,2,3,2,4,3,3,1,3,2,6,4,4,3,8,2,0,4,0,2,0,5.135798437,2,2
2372,1,0,1,1,1,1,2,1,2,1,3,3,4,2,3,2,1,3,3,2,2,2,2,4,4,4,2,1,1,2,2,3,6,10,1,9,1,7,1,7,5.521460918,3,2
2378,1,0,1,1,1,1,1,2,1,1,3,3,2,1,4,2,1,3,4,3,2,4,1,4,4,4,8,1,2,1,2,4,3,9,1,0,1,0,1,0,5.37815,3,2
2380,1,0,1,2,2,2,1,2,2,1,3,3,3,1,3,2,1,3,3,3,3,2,2,4,3,4,3,8,3,2,2,4,1,8,0,0,3,0,1,0,7.085901464,5,1
2382,2,1,1,1,2,2,1,1,1,1,4,3,3,1,3,3,1,3,4,3,3,2,5,2,4,3,2,8,4,8,2,4,5,8,1,0,1,0,0,0,6.309918278,5,1
2385,1,0,1,1,1,1,1,1,1,1,2,2,2,2,3,3,1,3,2,2,3,3,2,3,3,3,2,10,1,4,2,4,1,7,3,11,4,0,5,0,4.976733742,2,2
2387,2,1,1,2,1,2,2,2,1,1,3,3,2,1,3,2,1,3,4,3,3,3,4,2,3,4,1,8,3,4,4,5,9,8,2,0,4,5,2,5,5.438079309,3,3
2388,2,1,1,2,1,2,1,1,2,1,3,3,4,2,3,3,1,2,3,4,3,4,3,3,3,4,2,1,1,3,3,6,1,9,0,0,5,4,2,4,5.272999559,2,3
2389,3,1,1,1,1,2,2,1,2,2,3,3,4,2,3,2,1,3,3,3,3,3,3,3,3,5,2,4,1,2,8,8,2,9,1,0,1,2,0,2,4.976733742,2,2
2391,1,0,1,2,1,1,2,1,2,1,3,3,4,2,2,2,1,3,3,4,4,3,4,4,3,4,2,9,1,2,4,6,9,8,2,5,3,0,2,0,5.272999559,2,2
2393,1,0,1,1,1,1,2,1,1,1,3,3,3,1,3,3,1,3,3,3,3,2,4,5,3,4,1,8,1,4,2,5,6,10,1,23,4,2,1,2,5.272999559,2,1
2398,1,0,1,2,2,2,2,1,1,1,3,3,2,2,3,3,1,3,3,2,3,2,3,3,3,3,6,2,1,4,2,5,2,10,1,0,0,2,1,2,4.442651256,1,2
2399,1,0,1,1,1,1,2,1,2,1,2,2,2,1,3,3,1,3,2,2,2,3,2,2,3,3,3,2,1,2,2,3,5,9,2,0,2,5,2,5,5.501258211,3,4
2400,2,1,1,1,2,2,2,2,1,1,3,3,3,1,4,2,1,3,3,3,3,3,3,2,3,4,6,10,7,1,4,1,6,8,1,0,0,0,1,0,5.37815,3,4
2402,1,0,2,1,2,2,1,2,1,1,2,3,4,2,2,2,2,3,3,2,3,2,3,3,3,4,3,8,2,1,3,9,6,4,3,0,4,7,5,7,6.204557763,4,2
2404,1,0,1,1,1,1,1,1,2,1,3,2,3,2,3,3,1,3,3,3,3,3,3,3,3,3,5,8,1,2,2,4,6,4,0,0,4,0,5,0,5.480638923,3,2
2405,2,1,1,1,1,2,1,1,2,2,3,3,3,1,3,3,1,3,3,3,3,3,3,5,3,3,2,1,1,2,1,3,7,9,2,0,2,4,2,4,5.272999559,2,1
2407,2,1,1,1,1,1,1,1,2,1,2,2,1,2,3,1,1,3,2,2,2,3,2,3,3,3,6,10,1,6,4,4,3,9,1,0,5,2,1,2,5.010635294,2,4
2408,2,1,1,2,1,2,2,1,2,1,4,3,3,2,3,3,1,4,5,5,3,3,3,3,3,5,2,8,1,6,4,3,4,2,0,6,0,0,5,0,3.80666249,1,3
2410,2,1,1,1,2,2,1,2,1,1,2,3,3,1,3,2,1,3,2,3,4,3,5,3,3,4,1,2,7,1,2,4,5,8,1,0,3,2,1,2,4.976733742,2,4
2416,2,1,2,1,1,1,2,1,1,1,2,2,2,2,3,1,1,3,3,2,2,2,2,2,3,4,1,2,1,4,2,6,3,10,1,0,4,2,1,2,5.686975356,3,2
2418,0,0,2,1,1,1,2,1,1,1,2,2,2,2,2,3,1,3,3,3,2,1,1,3,2,3,2,8,1,5,2,5,9,6,0,0,4,0,5,0,4.744932128,2,4
2419,1,0,1,1,1,1,2,1,1,1,4,4,4,1,3,3,1,4,4,4,4,3,3,5,3,4,8,6,1,4,2,3,4,8,1,7,1,2,1,2,6.593044534,5,3
2421,2,1,2,1,2,1,2,1,2,2,3,2,3,1,3,3,1,3,3,3,3,2,4,4,3,3,1,8,1,2,1,2,9,10,0,0,4,2,5,2,5.857933154,4,3
2422,1,0,1,1,2,1,2,1,2,1,2,3,2,3,3,2,1,3,3,2,3,2,3,4,3,3,2,9,1,6,4,5,3,8,1,0,5,3,1,3,5.686975356,3,1
2425,2,1,1,1,1,1,2,1,2,1,2,3,3,1,3,2,1,2,2,2,3,3,2,4,3,3,1,2,1,2,4,3,4,8,1,12,4,0,1,0,5.272999559,2,1
2429,1,0,1,2,2,1,2,1,2,1,2,3,2,1,3,2,1,3,2,2,2,1,2,3,3,4,1,3,1,2,3,9,5,3,0,5,4,6,5,6,4.976733742,2,1
2430,2,1,0,1,1,1,2,2,1,2,2,3,3,1,2,2,1,4,2,3,2,2,2,4,3,3,3,1,2,1,1,6,4,4,3,0,4,2,5,2,5.598421959,3,3
2436,1,0,1,2,1,2,1,2,2,1,3,3,3,1,3,2,1,4,4,3,4,4,4,4,4,3,8,2,3,2,4,4,1,10,2,0,5,4,2,4,5.703782475,3,3
2437,2,1,1,1,1,2,1,1,1,2,4,4,3,1,3,3,1,3,4,4,2,2,2,4,4,4,1,8,1,8,1,4,1,4,3,15,4,4,5,4,5.347107531,3,1
2439,2,1,1,2,2,2,1,2,2,2,3,3,4,1,3,2,1,2,4,3,2,3,2,2,3,3,3,1,2,6,1,9,6,9,0,15,3,4,2,4,5.272999559,2,4
2440,2,1,1,2,1,2,2,2,1,1,3,3,2,2,3,2,1,3,3,2,3,3,3,2,3,4,6,2,2,1,4,1,5,9,1,5,5,2,1,2,5.272999559,2,1
2441,1,0,1,1,1,1,1,1,1,1,3,3,2,1,2,3,1,2,3,3,3,4,3,5,4,4,2,10,1,5,2,4,3,10,0,0,3,2,2,2,5.978885765,4,3
2443,2,1,1,1,1,1,1,2,1,1,3,3,2,1,2,2,1,3,3,2,2,3,2,3,3,3,1,3,6,1,5,4,3,0,0,0,4,0,5,0,5.857933154,4,1
2449,1,0,1,1,2,1,1,1,2,1,3,2,2,1,3,3,1,2,3,3,2,2,2,4,3,3,8,3,1,2,4,4,5,4,0,15,4,0,5,0,5.247024072,2,3
2450,0,0,2,1,2,1,1,1,1,1,3,2,2,2,3,3,2,3,3,3,3,2,1,2,3,3,2,8,1,4,2,4,3,4,0,0,4,4,5,4,4.976733742,2,2
2452,1,0,1,1,1,1,1,1,1,1,3,3,3,2,2,3,1,2,3,4,2,2,2,4,3,4,1,8,1,4,4,4,3,10,1,0,3,5,1,5,4.553876892,1,1
2453,1,0,1,1,1,1,1,1,2,1,3,4,4,1,4,3,1,3,4,3,3,3,3,5,4,4,1,8,1,2,2,4,1,9,1,15,4,0,1,0,5.501258211,3,2
2454,1,0,1,2,1,2,1,1,2,1,3,3,3,2,4,3,1,3,3,2,2,1,3,5,3,4,1,8,1,2,2,4,6,4,1,0,2,7,5,7,5.135798437,2,1
2458,1,0,0,1,1,2,1,1,2,1,3,3,2,1,3,3,1,3,4,3,4,2,4,3,3,4,1,2,1,3,2,4,3,8,2,0,1,4,2,4,5.843544417,4,2
2459,2,1,1,1,1,2,1,2,1,1,2,2,2,1,2,3,1,2,2,1,2,2,1,3,3,3,1,7,3,5,2,4,5,4,0,27,1,0,5,0,5.416100402,3,3
2460,1,0,0,1,1,2,1,1,1,1,3,3,4,1,3,2,1,2,3,2,2,3,3,3,3,4,8,9,4,8,4,4,6,10,2,0,1,4,2,4,4.976733742,2,2
2462,2,1,1,1,2,2,1,1,2,1,4,3,3,2,3,3,1,4,4,4,3,1,3,4,1,4,1,4,1,3,2,4,3,8,1,0,4,6,1,6,4.356708827,1,3
2468,1,0,1,1,1,2,2,1,2,1,2,3,3,1,2,3,1,3,3,2,3,1,4,4,3,4,1,2,1,3,2,9,6,8,1,0,0,1,1,1,5.37815,3,1
2470,2,1,0,1,1,2,1,1,1,1,3,3,2,1,3,3,1,5,3,4,4,2,4,3,4,4,1,8,8,4,2,4,5,8,2,15,4,5,2,5,5.075173815,2,2
2475,2,1,0,1,1,1,1,2,2,1,4,3,4,1,3,5,1,4,4,3,3,3,3,5,3,3,8,3,7,2,2,4,3,8,1,26,1,5,1,5,6.109247583,4,3
2476,2,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,4,2,3,3,3,3,3,4,4,9,6,1,7,2,4,5,9,2,0,4,4,2,4,5.598421959,3,4
2481,2,1,1,1,1,1,1,1,1,1,3,3,3,2,3,3,1,2,3,2,3,3,3,3,3,4,1,6,1,4,4,6,4,10,0,0,1,2,1,2,5.438079309,3,2
2483,1,0,1,1,1,1,1,1,2,1,2,2,3,2,3,3,1,3,2,3,3,2,5,1,2,2,1,3,1,2,2,4,5,8,2,20,1,2,2,2,6.173786104,4,1
2485,1,0,1,1,1,1,2,1,1,1,3,3,2,1,3,2,1,3,3,3,3,2,2,2,3,3,8,2,1,4,2,1,3,8,1,0,5,0,1,0,5.192956851,2,3
2487,1,0,0,2,2,2,2,1,1,1,3,3,2,1,3,2,1,3,3,3,2,2,2,1,3,4,2,1,1,8,2,4,5,4,0,0,0,0,5,0,5.37815,3,2
2488,1,0,1,2,1,1,2,1,1,1,2,3,2,2,2,2,1,3,2,2,3,3,2,2,3,3,3,6,8,4,2,1,6,8,1,20,1,2,1,2,6.715383386,5,1
2489,2,1,1,2,1,1,2,1,2,1,4,4,3,1,3,3,1,3,3,4,3,3,4,4,4,4,1,6,1,3,4,6,3,10,1,2,3,2,1,2,5.272999559,2,3
2490,1,0,1,2,2,2,2,1,2,1,3,2,2,2,2,3,1,3,2,3,3,2,2,3,3,4,1,2,1,6,5,4,3,8,1,15,1,2,1,2,5.991464547,4,4
2491,2,1,2,1,1,1,2,1,2,2,3,3,3,2,4,4,1,3,3,3,3,4,4,5,4,4,2,1,1,2,1,6,4,10,0,5,3,5,2,5,5.272999559,2,4
2492,1,0,1,1,1,1,2,1,2,2,2,2,2,1,3,2,1,1,2,3,2,1,3,4,3,3,2,3,1,2,8,3,5,7,3,0,4,4,5,4,5.393627546,3,2
2495,2,1,1,2,1,1,1,1,1,1,3,2,3,1,3,3,1,3,3,3,2,3,2,3,3,3,2,10,1,5,2,4,3,4,0,15,1,4,5,4,6.388561406,5,4
2497,1,0,2,1,1,1,1,2,1,2,3,2,2,2,3,2,1,3,3,3,2,2,1,1,3,4,1,9,2,4,1,4,5,4,0,0,3,4,5,4,5.272999559,2,2
2499,1,0,1,2,1,2,1,1,1,2,3,3,3,2,3,3,1,3,4,3,2,4,1,5,3,4,7,1,1,5,7,4,5,9,0,0,3,4,0,4,5.370638028,3,3
2507,2,1,1,1,1,2,1,1,1,2,3,2,2,1,3,3,1,3,3,2,2,2,3,2,3,3,3,6,1,4,1,3,4,4,0,0,3,0,5,0,5.703782475,3,4
2508,2,1,0,1,2,1,1,1,2,2,4,3,3,1,3,4,1,2,4,3,3,3,2,5,3,5,2,8,1,2,1,9,4,9,2,0,3,4,2,4,5.347107531,3,1
2511,1,0,1,0,2,2,1,1,1,1,3,3,3,2,3,2,1,3,3,3,3,2,3,3,4,3,1,8,1,4,2,3,4,10,1,0,1,2,1,2,5.843544417,4,2
2512,1,0,0,1,1,1,1,1,2,1,3,2,1,1,3,2,1,3,3,2,2,3,1,4,3,3,4,1,5,3,2,4,3,4,3,24,1,7,5,7,6.684611728,5,1
2517,2,1,0,1,2,1,1,2,1,2,4,3,4,1,2,2,1,4,4,4,3,5,3,3,3,3,3,2,2,1,1,4,3,9,1,0,5,4,1,4,5.272999559,2,1
2519,2,1,0,1,0,1,2,1,2,1,2,3,3,1,3,3,1,3,2,2,3,4,4,4,3,4,9,1,1,9,3,3,6,9,2,10,2,5,2,5,6.214608098,4,3
2525,1,0,0,2,3,1,1,1,2,2,3,3,3,1,4,2,1,3,3,4,4,2,3,3,4,4,1,3,1,2,1,4,3,4,3,0,4,4,5,4,5.703782475,3,4
2526,1,0,2,1,1,1,2,2,2,1,2,3,3,2,2,2,1,3,2,2,3,2,3,1,4,4,2,9,3,6,2,5,9,10,1,9,5,5,1,5,5.272999559,2,2
2528,1,0,1,1,0,1,1,1,2,1,3,3,2,2,3,3,1,2,3,3,2,2,1,4,3,3,2,9,1,6,4,4,3,0,0,0,4,0,5,0,5.105945474,2,4
2529,2,1,2,2,2,2,2,2,1,1,2,3,3,1,3,2,1,3,2,3,2,3,3,2,3,3,2,3,2,4,2,1,4,4,0,0,0,2,5,2,4.553876892,1,3
2530,1,0,1,1,1,1,2,1,1,1,3,4,4,2,2,2,1,3,4,2,3,3,3,2,4,4,2,1,1,4,2,1,4,10,2,30,3,5,2,5,5.686975356,3,2
2532,1,0,1,1,2,2,1,1,2,2,3,3,3,1,2,2,1,3,3,2,1,2,2,4,3,3,8,2,1,7,6,9,6,2,0,0,3,0,5,0,5.272999559,2,1
2533,1,0,0,1,1,2,1,1,2,1,3,3,3,1,3,3,1,3,3,3,2,2,2,3,4,4,1,2,1,2,2,4,6,8,1,0,4,4,1,4,5.703782475,3,4
2535,1,0,1,2,1,2,1,1,2,1,3,3,2,1,3,3,1,3,4,2,3,2,3,3,4,3,2,1,1,2,2,4,5,0,0,0,1,5,5,5,4.976733742,2,2
2537,1,0,1,1,1,1,2,2,1,1,3,3,3,1,2,3,2,3,3,3,2,2,2,4,3,3,1,9,6,8,4,4,5,8,0,0,4,2,1,2,5.828945618,4,2
2540,1,0,1,2,1,1,2,2,2,1,3,2,2,2,3,2,1,4,3,3,4,2,3,2,3,4,6,8,7,6,2,1,3,10,1,12,0,7,1,7,5.37815,3,1
2541,2,1,2,1,2,2,2,1,1,1,2,2,2,2,3,3,2,3,3,2,1,1,1,1,2,3,1,9,1,4,2,3,6,10,0,0,1,5,0,5,5.272999559,2,2
2542,1,0,1,1,1,1,2,1,2,1,3,3,3,2,3,2,1,2,3,2,3,2,3,1,3,4,2,3,1,2,4,6,5,8,1,28,0,1,1,1,5.37815,3,4
2543,1,0,1,2,2,1,2,1,2,1,2,3,3,1,3,3,1,3,3,3,3,1,4,2,3,3,2,3,1,2,4,9,1,8,1,0,3,1,1,1,5.598421959,3,1
2544,1,0,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,3,3,2,1,3,1,3,2,3,3,9,2,7,4,6,9,10,0,0,4,7,1,7,4.317488114,1,1
2545,1,0,1,1,1,1,2,1,2,1,3,2,2,1,3,2,1,2,3,2,2,3,2,3,3,3,1,8,1,7,3,4,3,8,0,0,1,6,1,6,5.598421959,3,4
2546,1,0,1,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,1,2,4,4,6,8,1,0,4,0,1,0,6.109247583,4,2
2548,1,0,0,2,2,2,2,1,2,1,3,3,2,1,3,3,1,4,3,3,2,3,2,2,4,4,2,1,1,6,3,5,3,9,2,2,1,5,2,5,6.684611728,5,1
2549,1,0,1,1,1,1,1,1,1,1,3,3,4,2,2,3,1,3,4,3,3,2,3,4,3,4,6,3,4,1,4,4,6,8,1,0,5,4,1,4,5.075173815,2,3
2552,2,1,0,1,1,1,2,1,2,1,3,3,4,3,3,2,1,3,3,3,3,3,3,3,3,3,1,3,1,6,3,6,9,9,2,6,5,5,2,5,5.298317367,2,1
2554,2,1,2,1,1,2,2,1,2,1,3,4,4,1,2,1,1,3,3,4,3,4,4,5,4,4,8,2,1,2,4,3,5,9,2,5,1,5,2,5,5.501258211,3,1
2557,1,0,1,0,0,1,1,1,1,1,3,3,3,1,3,2,1,3,3,3,3,3,3,4,3,3,4,10,1,5,2,1,4,8,1,0,1,7,1,7,5.768320996,4,2
2559,2,1,1,2,1,2,2,1,1,1,3,3,3,1,4,3,1,3,4,3,3,3,3,3,3,3,8,9,1,4,3,3,5,10,1,0,4,2,1,2,6.109247583,4,2
2560,1,0,1,1,1,2,2,2,1,1,2,3,3,2,2,3,1,3,3,1,2,4,3,3,3,4,1,6,3,4,2,6,4,9,0,0,4,2,2,2,5.634789603,3,1
2562,1,0,1,1,1,2,1,1,2,1,2,2,2,1,3,2,1,3,2,2,2,3,1,2,3,3,1,3,1,9,4,4,3,9,1,0,0,0,1,0,4.317488114,1,2
2566,2,1,1,1,1,1,2,1,2,1,3,3,3,2,3,3,1,2,3,2,2,2,3,3,3,3,2,6,1,2,2,1,5,10,0,0,4,2,1,2,5.913503006,4,1
2570,2,1,1,1,1,1,2,1,1,1,3,3,3,2,2,3,1,3,3,3,2,2,2,3,2,2,6,1,1,4,2,6,4,4,0,2,0,0,5,0,5.37815,3,2
2574,2,1,1,1,1,1,1,2,2,1,2,3,4,2,2,3,1,3,2,3,2,2,3,3,4,4,2,3,6,2,4,3,4,10,0,0,0,6,1,6,5.686975356,3,1
2575,1,0,0,2,1,2,2,2,1,1,2,3,2,1,2,2,1,2,3,2,3,2,3,3,3,3,1,6,3,4,4,6,3,8,1,15,2,2,1,2,5.978885765,4,2
2577,1,0,0,1,1,1,1,1,1,1,3,3,3,1,3,3,1,3,3,3,2,2,2,3,4,4,8,7,4,1,2,4,2,10,2,15,2,4,2,4,5.843544417,4,3
2580,2,1,1,1,1,1,2,1,2,1,3,3,3,1,3,3,1,3,3,3,3,3,3,2,4,4,2,1,1,7,4,4,1,8,2,0,1,5,2,5,6.204557763,4,1
2582,2,1,2,1,1,2,2,1,2,1,3,4,5,2,3,3,1,2,3,1,3,2,4,5,4,4,1,3,1,2,4,6,4,8,1,0,1,4,3,4,6.388561406,5,4
2584,1,0,1,1,1,1,1,1,1,1,2,2,1,1,3,3,1,3,3,2,2,1,1,4,3,4,8,2,1,8,2,4,3,1,3,0,5,5,5,5,6.309918278,5,3
2585,1,0,1,0,1,1,2,2,2,1,3,3,3,2,2,2,1,3,4,3,2,3,1,3,3,3,3,1,7,2,4,6,1,9,2,0,4,0,2,0,4.976733742,2,3
2586,2,1,2,2,2,2,2,1,2,1,3,3,3,1,3,3,1,3,4,4,2,3,3,3,4,4,8,1,1,3,2,9,6,9,0,0,0,0,5,0,5.37815,3,3
2587,1,0,1,1,1,1,1,1,1,1,3,3,3,1,3,2,1,2,3,2,3,2,2,3,3,3,4,2,5,4,2,4,3,8,0,0,4,0,1,0,5.164785974,2,4
2590,1,0,1,3,2,1,2,1,1,1,4,3,4,1,4,3,1,5,5,4,2,1,3,4,3,4,6,2,4,1,4,3,9,10,1,2,1,7,1,7,5.686975356,3,2
2591,1,0,1,1,1,2,1,1,2,1,2,2,2,2,3,3,1,3,2,3,3,2,4,4,4,3,8,2,1,6,2,4,5,4,0,0,4,0,5,0,5.703782475,3,1
2592,0,0,1,1,1,1,1,1,2,1,4,4,3,1,3,3,1,4,5,3,4,4,4,3,4,4,2,3,1,2,2,1,4,4,3,3,4,4,5,4,5.272999559,2,3
2594,2,1,1,1,1,1,2,1,2,1,3,3,3,1,3,3,1,3,3,2,3,4,3,2,3,4,2,6,1,2,2,3,6,9,2,11,1,5,2,5,5.857933154,4,3
2596,2,1,0,1,2,2,1,1,2,2,3,1,1,2,2,2,1,3,3,3,2,1,1,3,2,3,3,1,1,2,1,4,1,4,0,0,4,4,5,4,5.703782475,3,2
2598,2,1,0,2,2,1,1,1,2,1,3,3,3,1,3,2,1,3,3,2,3,2,2,4,3,4,2,10,1,2,2,4,3,8,1,15,2,4,1,4,5.991464547,4,2
2599,1,0,1,1,1,2,2,1,2,1,3,3,3,1,3,3,1,3,4,3,3,2,3,3,4,4,1,2,1,2,3,3,5,8,1,0,5,2,1,2,4.553876892,1,1
2600,1,0,1,1,1,2,2,1,2,1,3,3,4,1,2,3,1,3,3,3,3,3,4,3,3,4,1,2,1,2,4,4,6,8,1,0,1,2,1,2,5.298317367,2,1
2602,2,1,2,1,1,2,1,1,2,1,3,3,2,1,3,2,1,2,3,3,3,4,3,4,3,3,2,1,1,2,2,4,3,9,2,0,4,5,2,5,5.521460918,3,1
2606,2,1,0,1,1,2,2,2,1,1,4,3,2,2,3,3,1,3,5,3,4,3,5,1,3,3,9,2,6,8,3,4,6,8,1,0,3,1,1,1,5.686975356,3,2
2611,1,0,1,1,1,2,1,1,2,2,3,3,3,2,2,2,1,3,2,4,3,4,4,5,3,3,1,8,1,2,1,4,1,9,0,0,5,4,1,4,6.204557763,4,3
